Sifra,IDTeritorije,Dan,Mesec,Godina,Vrednost,Opis
COVID19k,RS,24,6,2021,0.05,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,24,6,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,24,6,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,24,6,2021,4.94,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,25,6,2021,13,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,25,6,2021,326,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,25,6,2021,76,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,25,6,2021,716172,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,25,6,2021,7730,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,25,6,2021,4377474,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,25,6,2021,5,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,25,6,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,25,6,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,25,6,2021,7024,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,25,6,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,25,6,2021,0.98,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,25,6,2021,16.36,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,25,6,2021,0.05,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,25,6,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,25,6,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,25,6,2021,3.99,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,26,6,2021,11,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,26,6,2021,321,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,26,6,2021,66,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,26,6,2021,716238,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,26,6,2021,7309,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,26,6,2021,4384783,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,26,6,2021,5,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,26,6,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,26,6,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,26,6,2021,7029,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,26,6,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,26,6,2021,0.9,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,26,6,2021,16.33,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,26,6,2021,0.04,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,26,6,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,26,6,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,26,6,2021,3.43,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,27,6,2021,12,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,27,6,2021,314,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,27,6,2021,63,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,27,6,2021,716301,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,27,6,2021,4903,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,27,6,2021,4389686,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,27,6,2021,2,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,27,6,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,27,6,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,27,6,2021,7031,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,27,6,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,27,6,2021,1.28,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,27,6,2021,16.32,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,27,6,2021,0.04,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,27,6,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,27,6,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,27,6,2021,3.82,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,28,6,2021,13,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,28,6,2021,309,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,28,6,2021,84,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,28,6,2021,716385,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,28,6,2021,7530,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,28,6,2021,4397216,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,28,6,2021,8,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,28,6,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,28,6,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,28,6,2021,7039,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,28,6,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,28,6,2021,1.12,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,28,6,2021,16.29,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,28,6,2021,0.04,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,28,6,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,28,6,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,28,6,2021,4.21,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,29,6,2021,7,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,29,6,2021,301,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,29,6,2021,73,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,29,6,2021,716458,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,29,6,2021,8864,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,29,6,2021,4406080,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,29,6,2021,4,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,29,6,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,29,6,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,29,6,2021,7043,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,29,6,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,29,6,2021,0.82,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,29,6,2021,16.26,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,29,6,2021,0.04,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,29,6,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,29,6,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,29,6,2021,2.33,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,30,6,2021,12,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,30,6,2021,293,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,30,6,2021,104,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,30,6,2021,716562,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,30,6,2021,8397,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,30,6,2021,4414477,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,30,6,2021,4,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,30,6,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,30,6,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,30,6,2021,7047,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,30,6,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,30,6,2021,1.24,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,30,6,2021,16.23,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,30,6,2021,0.04,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,30,6,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,30,6,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,30,6,2021,4.1,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,1,7,2021,13,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,1,7,2021,291,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,1,7,2021,81,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,1,7,2021,716643,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,1,7,2021,8025,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,1,7,2021,4422502,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,1,7,2021,0,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,1,7,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,1,7,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,1,7,2021,7047,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,1,7,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,1,7,2021,1.01,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,1,7,2021,16.2,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,1,7,2021,0.04,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,1,7,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,1,7,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,1,7,2021,4.47,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,2,7,2021,11,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,2,7,2021,288,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,2,7,2021,74,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,2,7,2021,716717,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,2,7,2021,8065,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,2,7,2021,4430567,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,2,7,2021,4,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,2,7,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,2,7,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,2,7,2021,7051,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,2,7,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,2,7,2021,0.92,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,2,7,2021,16.18,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,2,7,2021,0.04,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,2,7,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,2,7,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,2,7,2021,3.82,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,3,7,2021,8,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,3,7,2021,284,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,3,7,2021,79,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,3,7,2021,716796,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,3,7,2021,6887,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,3,7,2021,4437454,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,3,7,2021,4,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,3,7,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,3,7,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,3,7,2021,7055,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,3,7,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,3,7,2021,1.15,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,3,7,2021,16.15,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,3,7,2021,0.04,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,3,7,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,3,7,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,3,7,2021,2.82,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,4,7,2021,9,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,4,7,2021,279,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,4,7,2021,77,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,4,7,2021,716873,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,4,7,2021,5407,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,4,7,2021,4442861,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,4,7,2021,3,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,4,7,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,4,7,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,4,7,2021,7058,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,4,7,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,4,7,2021,1.42,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,4,7,2021,16.14,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,4,7,2021,0.04,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,4,7,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,4,7,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,4,7,2021,3.23,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,5,7,2021,11,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,5,7,2021,281,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,5,7,2021,110,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,5,7,2021,716983,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,5,7,2021,7881,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,5,7,2021,4450742,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,5,7,2021,1,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,5,7,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,5,7,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,5,7,2021,7059,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,5,7,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,5,7,2021,1.4,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,5,7,2021,16.11,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,5,7,2021,0.04,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,5,7,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,5,7,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,5,7,2021,3.91,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,6,7,2021,12,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,6,7,2021,283,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,6,7,2021,110,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,6,7,2021,717093,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,6,7,2021,9372,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,6,7,2021,4460114,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,6,7,2021,2,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,6,7,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,6,7,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,6,7,2021,7061,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,6,7,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,6,7,2021,1.17,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,6,7,2021,16.08,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,6,7,2021,0.04,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,6,7,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,6,7,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,6,7,2021,4.24,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,7,7,2021,10,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,7,7,2021,280,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,7,7,2021,103,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,7,7,2021,717196,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,7,7,2021,8520,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,7,7,2021,4468634,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,7,7,2021,2,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,7,7,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,7,7,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
